station,elevation,latitude,longitude,year,Jan_TOBS,Feb_TOBS,Mar_TOBS,Apr_TOBS,May_TOBS,Jun_TOBS,Jul_TOBS,Aug_TOBS,Sep_TOBS,Oct_TOBS,Nov_TOBS,Dec_TOBS,Annual_TOBS,Jan_TMIN,Feb_TMIN,Mar_TMIN,Apr_TMIN,May_TMIN,Jun_TMIN,Jul_TMIN,Aug_TMIN,Sep_TMIN,Oct_TMIN,Nov_TMIN,Dec_TMIN,Annual_TMIN,Jan_TMAX,Feb_TMAX,Mar_TMAX,Apr_TMAX,May_TMAX,Jun_TMAX,Jul_TMAX,Aug_TMAX,Sep_TMAX,Oct_TMAX,Nov_TMAX,Dec_TMAX,Annual_TMAX,Jan_PRCP,Feb_PRCP,Mar_PRCP,Apr_PRCP,May_PRCP,Jun_PRCP,Jul_PRCP,Aug_PRCP,Sep_PRCP,Oct_PRCP,Nov_PRCP,Dec_PRCP,Annual_PRCP,Jan_SNOW,Feb_SNOW,Mar_SNOW,Apr_SNOW,May_SNOW,Jun_SNOW,Jul_SNOW,Aug_SNOW,Sep_SNOW,Oct_SNOW,Nov_SNOW,Dec_SNOW,Annual_SNOW,Jan_SNWD,Feb_SNWD,Mar_SNWD,Apr_SNWD,May_SNWD,Jun_SNWD,Jul_SNWD,Aug_SNWD,Sep_SNWD,Oct_SNWD,Nov_SNWD,Dec_SNWD,Annual_SNWD
USC00095314,98.1,33.0125,-82.3914,2001.0,2.2390625,7.95625,9.0625,13.3125,18.0,22.0375,23.075,22.7125,17.775,11.01875,11.08125,6.7875,13.7875,-0.93203125,4.903125,5.428125,10.4875,14.1875,19.7625,20.7125,21.0375,16.2375,8.075,7.48125,5.0,11.05625,13.3625,18.7125,18.975,25.525,29.975,31.15,33.1,34.3,29.825,25.1875,24.075,18.8375,inf,2.615625,2.3671875,7.05,1.16640625,1.81875,3.24375,1.22265625,1.31328125,2.8265625,0.261328125,1.50703125,1.13203125,2.209375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095314,98.1,33.0125,-82.3914,2002.0,4.778125,3.753125,10.4125,15.8625,17.6625,22.1875,23.5875,22.1875,21.175,16.15,7.68125,3.3,14.1125,0.98671875,0.489453125,6.30625,13.2375,14.0875,19.675,21.55,20.35,19.7125,14.6875,4.446875,0.3966796875,11.38125,16.0375,16.775,22.2625,27.275,28.575,32.275,34.25,34.05,30.175,25.075,18.0875,13.75,inf,2.7453125,2.3578125,3.490625,1.9359375,2.6421875,1.64375,2.1640625,3.3,5.109375,2.6546875,4.159375,3.803125,3.003125,2.548828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216430664062,2.71484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2099609375
USC00095314,98.1,33.0125,-82.3914,2003.0,1.596875,5.840625,12.11875,13.1125,18.775,21.825,23.1125,22.8125,18.05,12.625,11.11875,1.4546875,13.575,-1.6265625,2.8140625,8.88125,10.31875,16.75,19.15,21.575,21.5875,16.65,10.4875,7.58125,-1.7359375,11.08125,12.9875,15.5875,20.6125,23.375,27.775,30.85,31.225,31.775,29.325,25.275,22.8375,13.9375,inf,1.715625,3.790625,7.48125,5.671875,6.165625,4.609375,7.6625,2.6515625,1.0765625,1.996875,2.1203125,1.8515625,3.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095314,98.1,33.0125,-82.3914,2004.0,2.11875,4.43125,11.2,11.90625,19.925,22.825,23.5875,21.6375,19.7125,15.6125,10.48125,3.1671875,13.925,-1.00625,1.9171875,6.4375,8.73125,16.8375,20.775,21.6875,19.9,18.55,13.8125,7.79375,0.161328125,11.34375,14.6125,13.1375,23.075,25.925,30.625,32.675,33.8,31.9,28.425,24.975,20.6875,15.3,inf,2.6734375,5.56875,0.3935546875,1.7265625,2.50625,4.75625,1.18359375,2.609375,4.71875,0.7515625,1.5296875,1.68125,2.4640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095314,98.1,33.0125,-82.3914,2005.0,4.3125,6.103125,8.83125,11.33125,16.5375,22.0875,24.3375,23.7125,20.3125,13.9125,9.8125,2.41875,13.675,1.98125,3.40625,5.34375,8.3125,13.025,19.9875,22.3125,22.25,18.35,12.5375,6.021875,-0.27734375,11.14375,15.975,16.3,18.45,23.35,27.65,29.9,33.5,32.475,32.475,25.425,21.6875,13.975,inf,1.58359375,5.371875,6.11875,2.7265625,1.23203125,5.4125,2.121875,7.9625,0.0199951171875,1.2296875,1.50703125,3.0421875,3.190625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095314,98.1,33.0125,-82.3914,2006.0,6.41875,4.765625,9.70625,14.225,17.7875,21.55,23.1625,23.825,18.4375,11.83125,,6.13125,14.4,3.590625,1.44609375,5.534375,11.64375,14.875,18.525,20.825,22.2625,16.8,8.8375,6.353125,3.190625,11.28125,18.175,15.5,20.425,27.525,28.375,31.975,34.675,34.75,30.175,25.0375,19.675,18.3,inf,3.28125,2.7109375,0.51953125,2.25,2.7453125,3.71875,1.27421875,2.4453125,1.14296875,1.5421875,2.8078125,4.9125,2.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
USC00095314,98.1,33.0125,-82.3914,2007.0,6.015625,4.246875,9.5875,12.375,18.7125,22.4875,23.0875,24.2625,20.275,16.0875,9.5875,8.91875,14.7,3.415625,0.50703125,6.61875,8.2,13.4625,19.05,20.175,22.325,18.1375,13.425,4.35625,4.821875,11.28125,15.85,15.425,23.8125,25.0625,30.9,32.425,32.575,35.85,31.425,28.7,23.325,20.1375,inf,3.759375,2.603125,1.6453125,3.003125,0.72265625,2.1453125,4.721875,2.3125,1.51640625,0.6,0.2466796875,4.196875,2.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095314,98.1,33.0125,-82.3914,2008.0,3.29375,6.328125,7.5875,12.55625,18.1125,24.325,22.9375,23.0375,19.5875,10.8375,6.625,8.0125,13.6375,0.27421875,2.5859375,4.375,9.2375,14.3625,19.975,20.65,21.475,18.1625,9.275,3.25625,4.646875,10.73125,14.0625,19.975,21.6875,24.325,29.025,36.125,34.175,33.175,30.075,24.5125,18.2875,18.1,inf,3.1875,3.95,3.503125,1.48984375,3.453125,0.93359375,2.7484375,2.7390625,1.7640625,2.8640625,4.415625,1.4703125,2.709375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095314,98.1,33.0125,-82.3914,2009.0,4.0625,3.76875,8.09375,12.21875,18.85,23.4375,22.6875,22.25,19.3625,13.575,9.0,4.7125,13.525,0.538671875,0.303515625,5.7375,9.1875,16.875,20.725,20.2875,20.675,18.1375,11.1375,6.5875,2.0328125,11.08125,14.3375,16.975,20.1125,23.8625,27.575,33.9,33.35,32.775,29.475,23.3,19.675,12.9875,inf,1.11953125,1.0890625,4.728125,4.703125,5.3875,1.58359375,3.41875,3.803125,3.8375,3.39375,3.10625,7.075,3.628125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095314,98.1,33.0125,-82.3914,2010.0,0.287109375,2.2140625,6.64375,11.775,19.6875,24.1125,24.375,23.95,19.0875,10.93125,7.375,0.074169921875,12.6,-1.7125,-0.87890625,4.034375,9.26875,17.2375,21.575,22.25,22.825,17.4375,9.09375,4.65625,-2.484375,10.3375,12.075,11.98125,18.275,27.175,29.925,34.25,34.975,33.275,32.225,26.575,20.6125,11.03125,inf,5.603125,2.4640625,2.721875,1.1765625,2.0703125,3.215625,4.04375,5.9125,2.64375,0.97421875,1.43359375,0.98359375,2.7796875,0.0,2.71484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51611328125,0.251953125,0.0,3.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2099609375
USC00095314,98.1,33.0125,-82.3914,2011.0,1.2515625,6.203125,9.49375,13.7875,17.6125,23.275,24.4625,23.325,18.6875,10.325,9.075,6.51875,13.6875,-1.3578125,3.35,6.8875,11.04375,14.675,20.6625,22.375,21.85,17.125,8.75,5.75625,3.378125,11.225,12.04375,17.3375,21.025,27.1,30.225,35.95,35.025,36.025,30.975,23.95,20.85,17.4125,inf,2.5390625,4.85,3.50625,1.840625,0.567578125,2.1765625,2.7390625,1.15390625,2.915625,1.3796875,1.653125,2.1578125,2.284375,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095314,98.1,33.0125,-82.3914,2012.0,4.8125,7.19375,13.1125,13.675,19.3625,20.5625,23.875,21.8375,17.8875,12.20625,5.359375,10.6125,14.5,1.903125,3.571875,10.59375,10.85625,16.5875,17.175,21.7875,20.1625,16.275,11.14375,2.8703125,7.6625,12.0375,17.5375,18.0625,24.775,25.95,29.625,29.725,34.5,30.5,29.2,24.65,18.2125,20.1125,inf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0296875,3.0359375,2.421875,1.60625,1.81875,8.09375,4.984375,1.07734375,1.26015625,3.559375,3.1,2.109375,2.9171875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2453125,1.04296875,2.415625,2.259375,0.91328125,2.240625,3.8875,6.78125,3.10625,2.9546875,3.3,4.06875,2.8453125,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14375,4.534375,6.68125,5.8375,3.684375,3.321875,5.453125,3.68125,10.50625,1.9125,2.3765625,1.91875,4.746875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81875,4.696875,5.40625,0.17666015625,0.590234375,6.103125,3.88125,4.884375,1.51015625,1.18046875,0.94296875,1.27421875,2.7796875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4328125,7.33125,2.7734375,2.059375,1.621875,3.678125,2.903125,6.5,2.4765625,1.721875,4.671875,2.2546875,3.340625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1375,4.06875,2.496875,0.21328125,3.1453125,3.478125,3.078125,5.090625,2.29375,4.034375,0.062060546875,1.78125,2.9203125,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68125,0.97109375,1.596875,0.643359375,2.3265625,7.1875,7.525,2.709375,0.16669921875,1.01640625,0.719921875,3.325,2.490625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5296875,4.025,1.5515625,1.06015625,0.72578125,0.5265625,4.065625,5.60625,2.8796875,0.2064453125,0.293359375,0.6453125,2.0015625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0296875,1.6328125,0.606640625,1.69375,1.02578125,1.39296875,1.721875,2.9734375,1.6140625,1.8453125,3.91875,1.809375,1.8546875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7640625,6.8,3.54375,1.51640625,5.01875,4.640625,3.0515625,5.41875,1.0703125,0.667578125,0.3232421875,1.18671875,2.8921875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.221875,1.9671875,2.5,5.7125,2.309375,1.2703125,2.9734375,5.0875,0.76328125,0.738671875,3.059375,4.340625,2.753125,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532421875,0.83203125,0.061279296875,1.04296875,4.784375,2.346875,6.58125,3.909375,0.2966796875,1.2421875,1.1296875,0.89375,1.9890625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1922.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5609375,4.884375,4.046875,1.5234375,3.65625,3.615625,2.1671875,3.228125,0.466796875,3.93125,0.07666015625,5.159375,2.94375,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56796875,1.50390625,4.765625,1.04296875,,6.31875,5.10625,5.25625,0.406640625,0.2966796875,1.43984375,2.41875,2.7546875,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.815625,1.9890625,6.215625,4.071875,0.14189453125,4.278125,5.746875,0.57109375,4.671875,0.11611328125,2.7,3.29375,3.0515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0484375,2.3671875,2.6640625,2.5359375,2.08125,0.78671875,5.896875,8.55625,1.0765625,0.0258056640625,0.13662109375,1.3515625,2.559375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2875,2.0671875,2.7,1.48671875,2.4390625,9.0125,5.2125,9.68125,4.946875,1.9234375,3.25625,2.284375,4.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75625,4.734375,2.10625,4.78125,1.0453125,1.6,6.68125,3.721875,1.796875,0.8609375,1.0265625,0.712890625,2.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6484375,4.415625,5.990625,1.7328125,5.746875,4.534375,2.703125,6.040625,1.9140625,4.359375,0.653515625,1.8671875,3.54375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7734375,3.309375,2.5,2.5203125,2.196875,5.546875,11.5625,3.375,3.69375,0.0,1.05703125,1.490625,3.228125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.684375,5.11875,3.496875,3.140625,0.72578125,2.1171875,2.396875,6.4,7.425,3.0,0.0,3.1609375,3.290625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6125,4.58125,4.246875,4.521875,1.40625,4.828125,5.490625,3.853125,2.0734375,2.896875,1.0296875,0.9609375,3.284375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18671875,1.0390625,1.42578125,2.746875,2.5359375,4.91875,7.1875,2.6390625,2.6671875,0.89375,0.8734375,1.7296875,2.496875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3453125,8.84375,1.51640625,3.0234375,1.7359375,7.09375,3.25625,5.3,2.6734375,0.2484375,1.11328125,1.7453125,3.19375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18125,3.909375,1.996875,2.3296875,0.903125,3.1859375,7.13125,7.01875,2.846875,1.01640625,1.9171875,1.896875,3.203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1941.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17734375,2.453125,3.89375,1.13671875,1.2453125,5.3,6.271875,1.9453125,2.0265625,0.81640625,1.00703125,4.515625,2.6546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.73125,3.540625,5.384375,1.2265625,2.0421875,4.81875,2.9484375,6.35625,2.9703125,0.903125,1.2265625,4.00625,3.26875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1943.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2625,1.17109375,3.884375,3.25,4.259375,3.396875,4.878125,1.98125,2.940625,0.0,0.719921875,3.875,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41943359375,0.0356140136719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.196875,3.153125,5.35625,9.1625,0.98671875,3.24375,2.6703125,6.16875,3.05,0.48984375,1.7140625,0.80625,3.325,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58125,3.1578125,1.3,4.540625,1.4484375,2.7296875,4.890625,3.353125,2.1828125,1.6703125,1.15,5.78125,2.9015625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1946.0,,,,,,,,,,,,,,5.275,4.88125,10.65,12.1125,16.925,18.5625,21.6125,20.2125,18.3375,11.48125,11.15625,3.0125,12.9875,16.475,19.6625,24.5625,27.175,29.3,32.7,33.05,33.225,29.725,26.175,23.575,20.3125,inf,3.1515625,2.0140625,2.28125,2.19375,4.628125,2.9,2.19375,3.278125,5.0625,1.3265625,0.730078125,0.2548828125,2.50625,,,,,,,,,,,,,,,,,,,,,,,,,,
USC00095386,36.6,31.9297,-82.6792,1947.0,11.0,4.984375,8.6,17.275,18.9375,21.4,22.225,22.825,20.475,17.15,9.61875,7.26875,15.65,7.16875,-0.10712890625,4.290625,13.675,15.175,17.975,18.6375,19.475,18.725,16.575,9.1875,4.621875,12.1875,18.1125,15.0125,15.925,26.875,29.6,32.125,32.55,33.125,31.2,26.725,18.2,16.3125,inf,4.4375,0.94296875,7.4375,4.378125,4.028125,4.753125,3.715625,3.74375,2.040625,5.15625,6.90625,5.725,4.471875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1948.0,3.278125,8.4125,13.7125,18.2125,20.6,24.45,25.0125,22.9125,20.4875,11.25625,12.525,9.03125,15.7375,,,,,,,,,,,,,,13.1875,16.5875,22.2625,27.1,31.025,34.425,33.85,33.025,30.825,25.225,23.8125,18.7125,inf,2.9734375,1.9421875,8.0125,3.328125,3.4625,1.5265625,5.0875,2.1578125,2.396875,3.203125,4.646875,5.7,3.728125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97109375,5.828125,1.9875,3.659375,4.525,4.4625,4.709375,7.05625,1.890625,1.103125,1.3296875,1.9421875,3.24375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1950.0,15.6,11.775,11.44375,15.55,23.6875,28.3,26.95,27.375,26.625,20.6125,11.65625,1.75,18.35,8.025,6.18125,4.81875,8.05625,18.45,19.8,20.3125,18.75,17.425,12.9125,2.940625,-0.96171875,11.44375,24.7625,21.0875,20.4125,24.475,32.125,34.325,33.075,34.25,31.3,28.525,21.0375,12.31875,inf,0.32578125,0.9,4.01875,1.01015625,3.1328125,3.1328125,8.20625,1.37421875,6.8375,1.4234375,0.380078125,3.465625,2.653125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1951.0,4.48125,4.54375,10.45625,14.1375,18.8375,24.1125,24.75,24.6875,21.975,16.1,7.14375,8.51875,15.05,1.51953125,1.2109375,7.13125,10.2,12.95,19.2125,20.4,21.025,18.6125,12.25625,3.95,3.709375,11.0375,18.1625,19.0375,21.0625,24.2625,30.05,33.9,33.85,34.75,31.225,27.55,19.4625,18.0125,inf,0.72578125,1.30703125,2.953125,2.4859375,1.696875,4.059375,7.0125,2.0515625,4.209375,1.203125,3.640625,4.45625,2.9796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1952.0,9.4375,8.14375,10.0,14.0375,18.9625,25.5375,24.025,22.4625,19.3375,10.7625,8.14375,8.7375,15.075,5.465625,4.18125,6.31875,10.2875,15.425,21.6625,20.9125,20.3625,17.525,8.31875,4.56875,1.18359375,11.43125,20.2,17.975,21.9375,25.6,30.425,34.825,34.8,33.125,29.375,24.7625,21.55,15.725,inf,1.3609375,3.59375,3.1875,2.0140625,4.253125,3.09375,3.1640625,5.2125,3.28125,1.4,1.2296875,2.4515625,2.8515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USC00095386,36.6,31.9297,-82.6792,1953.0,10.4,10.9625,13.575,14.5375,21.0625,22.425,23.45,22.35,19.6375,15.725,11.05625,9.95,16.3125,2.9734375,4.2375,8.29375,9.49375,18.0125,20.4,21.225,20.3375,17.0375,11.6875,3.43125,2.8875,11.7375,18.9,18.1875,23.8375,25.25,32.425,33.025,32.975,33.6,29.6,26.75,20.55,16.725,inf,2.8390625,5.16875,3.5,4.221875,2.0,2.45625,4.440625,4.503125,2.4578125,0.93515625,0.48671875,5.91875,3.240625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
